ContrNo	DateTime	Lat	Lon	swDMS	DMSPaq	DMSPp	DMSPt	wdepth	sdepth	chl	SST	SAL	wspd	flag
233	2007	07	18 00	54	00	58.3644	-31.8336	6.96	-999	-999	-999.00	-999	5	-999	13.82	34.99	7.6	0
233	2007	07	18 02	00	00	58.1987	-32.0675	3.99	-999	-999	-999.00	-999	5	-999	13.43	34.98	8.04	0
233	2007	07	18 02	20	00	58.1492	-32.1372	7	-999	-999	-999.00	-999	5	-999	13.59	34.99	8.44	0
233	2007	07	18 03	20	00	58.0016	-32.3445	5.28	-999	-999	-999.00	-999	5	-999	13.21	34.97	8.24	0
233	2007	07	18 05	20	00	57.6978	-32.7682	13.23	-999	-999	-999.00	-999	5	-999	12.74	34.91	3.33	0
233	2007	07	18 06	26	00	57.5281	-33.0032	9.11	-999	-999	-999.00	-999	5	-999	12.65	34.96	5.29	0
233	2007	07	18 07	26	00	57.3775	-33.2111	7.07	-999	-999	-999.00	-999	5	-999	12.45	34.94	8.26	0
233	2007	07	18 08	26	00	57.2257	-33.4195	8.24	-999	-999	-999.00	-999	5	-999	12.43	34.97	8.81	0
233	2007	07	18 09	06	00	57.1278	-33.5535	7.98	-999	-999	-999.00	-999	5	-999	12.57	34.95	8.99	0
233	2007	07	18 09	46	00	57.0297	-33.6875	8.01	-999	-999	-999.00	-999	5	-999	12.57	34.89	8.62	0
233	2007	07	18 10	12	00	56.9657	-33.7748	9.45	-999	-999	-999.00	-999	5	-999	12.63	34.88	8.63	0
233	2007	07	18 10	52	00	56.8669	-33.909	8.52	-999	-999	-999.00	-999	5	-999	12.45	34.86	8.66	0
233	2007	07	18 11	32	00	56.7746	-34.0518	7.3	-999	-999	-999.00	-999	5	-999	11.58	34.92	8.3	0
233	2007	07	18 11	52	00	56.734	-34.1348	6.54	-999	-999	-999.00	-999	5	-999	11.76	34.88	8.1	0
233	2007	07	18 12	12	00	56.6924	-34.2199	5.46	-999	-999	-999.00	-999	5	-999	12.13	34.9	7.45	0
233	2007	07	18 12	32	00	56.6503	-34.3056	6.94	-999	-999	-999.00	-999	5	-999	12.33	34.93	6.82	0
233	2007	07	18 12	52	00	56.6085	-34.3907	11.46	-999	-999	-999.00	-999	5	-999	11.92	34.92	6.83	0
233	2007	07	18 13	32	00	56.5251	-34.5604	12.4	-999	-999	-999.00	-999	5	-999	11.84	34.87	6.93	0
233	2007	07	18 14	18	00	56.4294	-34.7543	10.5	-999	-999	-999.00	-999	5	-999	11.66	34.9	6.31	0
233	2007	07	18 15	18	00	56.3022	-35.0145	11.69	-999	-999	-999.00	-999	5	-999	11.85	34.9	6.04	0
233	2007	07	18 15	38	00	56.2607	-35.1041	10.69	-999	-999	-999.00	-999	5	-999	11.91	34.9	7.15	0
233	2007	07	18 15	58	00	56.2144	-35.1857	8.87	-999	-999	-999.00	-999	5	-999	11.85	34.91	6.95	0
233	2007	07	18 15	58	00	56.3441	-34.9262	11.6	-999	-999	-999.00	-999	5	-999	11.65	34.89	6.1	0
233	2007	07	18 16	18	00	56.1696	-35.2679	9.18	-999	-999	-999.00	-999	5	-999	11.77	34.93	6.36	0
233	2007	07	18 16	38	00	56.1262	-35.3534	9.84	-999	-999	-999.00	-999	5	-999	11.8	34.9	6.23	0
233	2007	07	18 16	58	00	56.0825	-35.4408	16.26	-999	-999	-999.00	-999	5	-999	11.9	34.9	6.84	0
233	2007	07	18 17	38	00	55.9952	-35.6184	10.03	-999	-999	-999.00	-999	5	-999	11.69	34.91	6.25	0
233	2007	07	18 23	31	00	55.2225	-37.1643	7.95	-999	-999	-999.00	-999	5	-999	11.53	34.59	4.92	0
233	2007	07	19 00	00	00	54.6914	-38.1867	7.27	-999	-999	-999.00	-999	5	-999	10.94	34.51	6.46	0
233	2007	07	19 01	51	00	54.9194	-37.7531	7.18	-999	-999	-999.00	-999	5	-999	11.38	34.5	6.53	0
233	2007	07	19 02	11	00	54.8764	-37.8363	7.39	-999	-999	-999.00	-999	5	-999	11.17	34.48	6.95	0
233	2007	07	19 03	17	00	54.7344	-38.1056	7.12	-999	-999	-999.00	-999	5	-999	10.89	34.51	7.36	0
233	2007	07	19 03	37	00	54.8204	-37.9422	7.9	-999	-999	-999.00	-999	5	-999	11.06	34.52	7.2	0
233	2007	07	19 03	57	00	54.6476	-38.2679	7.19	-999	-999	-999.00	-999	5	-999	11.04	34.48	6.7	0
233	2007	07	19 04	17	00	54.6039	-38.3509	7.4	-999	-999	-999.00	-999	5	-999	11	34.46	6.27	0
233	2007	07	19 04	37	00	54.5613	-38.4351	6.79	-999	-999	-999.00	-999	5	-999	10.98	34.48	5.96	0
233	2007	07	19 04	57	00	54.5184	-38.5192	6.28	-999	-999	-999.00	-999	5	-999	10.58	34.47	5.48	0
233	2007	07	19 05	37	00	54.4317	-38.6884	5.67	-999	-999	-999.00	-999	5	-999	10.59	34.45	3.74	0
233	2007	07	19 07	23	00	54.2	-39.1441	6.06	-999	-999	-999.00	-999	5	-999	10.46	34.51	8.4	0
233	2007	07	19 07	43	00	54.1587	-39.2325	6.04	-999	-999	-999.00	-999	5	-999	10.51	34.5	8.99	0
233	2007	07	19 10	23	00	53.8197	-39.9079	3.5	-999	-999	-999.00	-999	5	-999	10.28	34.51	13.31	0
233	2007	07	19 10	49	00	53.7662	-40.0059	6.48	-999	-999	-999.00	-999	5	-999	10.5	34.46	11.3	0
233	2007	07	19 11	09	00	53.7255	-40.0789	6.11	-999	-999	-999.00	-999	5	-999	10.58	34.46	9.82	0
233	2007	07	19 11	29	00	53.6857	-40.1478	4.54	-999	-999	-999.00	-999	5	-999	10.48	34.41	7.61	0
233	2007	07	19 13	09	00	53.489	-40.4754	2.47	-999	-999	-999.00	-999	5	-999	11.43	34.49	7.58	0
233	2007	07	19 14	09	00	53.3925	-40.6782	3.41	-999	-999	-999.00	-999	5	-999	11.18	34.41	9.72	0
233	2007	07	19 15	15	00	53.1521	-41.1059	1.63	-999	-999	-999.00	-999	5	-999	11.19	34.43	11.11	0
233	2007	07	19 18	35	00	52.8646	-41.6321	1.85	-999	-999	-999.00	-999	5	-999	11.88	34.62	8.02	0
233	2007	07	19 19	21	00	52.7725	-41.8269	2.25	-999	-999	-999.00	-999	5	-999	12.33	34.59	7.64	0
233	2007	07	19 19	41	00	52.7317	-41.9088	2.26	-999	-999	-999.00	-999	5	-999	12.64	34.53	6.87	0
233	2007	07	19 20	21	00	52.6488	-42.0648	1.67	-999	-999	-999.00	-999	5	-999	12.48	34.58	6.24	0
233	2007	07	19 20	41	00	52.609	-42.1386	3.34	-999	-999	-999.00	-999	5	-999	12.41	34.57	5.33	0
233	2007	07	19 21	21	00	52.529	-42.2926	5.72	-999	-999	-999.00	-999	5	-999	12.65	34.59	4.98	0
233	2007	07	19 22	21	00	52.4111	-42.5204	4.99	-999	-999	-999.00	-999	5	-999	12.81	34.39	4.66	0
233	2007	07	19 23	08	00	52.3185	-42.6882	2.13	-999	-999	-999.00	-999	5	-999	12.7	34.44	4.09	0
233	2007	07	19 23	28	00	52.2793	-42.7585	2.71	-999	-999	-999.00	-999	5	-999	12.49	34.43	3.86	0
233	2007	07	19 23	48	00	52.2411	-42.8266	3.12	-999	-999	-999.00	-999	5	-999	12.05	34.45	3.71	0
233	2007	07	20 00	08	00	52.2021	-42.895	2.78	-999	-999	-999.00	-999	5	-999	11.88	34.44	3.58	0
233	2007	07	20 01	28	00	52.0401	-43.1699	3.39	-999	-999	-999.00	-999	5	-999	11.55	34.46	2.38	0
233	2007	07	20 01	48	00	51.9967	-43.2383	3.22	-999	-999	-999.00	-999	5	-999	11.77	34.5	2.33	0
233	2007	07	20 02	08	00	51.9521	-43.3057	3.01	-999	-999	-999.00	-999	5	-999	11.74	34.46	1.9	0
233	2007	07	20 03	34	00	51.7714	-43.6178	3.15	-999	-999	-999.00	-999	5	-999	12.99	34.49	2.84	0
233	2007	07	20 03	54	00	51.73	-43.689	3.06	-999	-999	-999.00	-999	5	-999	13.92	34.45	3.33	0
233	2007	07	20 04	14	00	51.6932	-43.7631	3.91	-999	-999	-999.00	-999	5	-999	14.16	34.47	3.44	0
233	2007	07	20 05	54	00	51.5091	-44.1361	2.46	-999	-999	-999.00	-999	5	-999	14.58	34.45	1.76	0
233	2007	07	20 07	20	00	51.3377	-44.4503	2.61	-999	-999	-999.00	-999	5	-999	14.53	34.41	4.54	0
233	2007	07	20 08	00	00	51.255	-44.6085	2.49	-999	-999	-999.00	-999	5	-999	14.16	34.39	5.06	0
233	2007	07	20 08	20	00	51.2143	-44.6892	3.04	-999	-999	-999.00	-999	5	-999	14.14	34.36	5.8	0
233	2007	07	20 08	40	00	51.1702	-44.7696	3.71	-999	-999	-999.00	-999	5	-999	14.11	34.36	5.45	0
233	2007	07	20 09	40	00	51.0414	-45.0182	3.78	-999	-999	-999.00	-999	5	-999	14.34	34.39	3.41	0
233	2007	07	20 10	20	00	50.9509	-45.1623	3.79	-999	-999	-999.00	-999	5	-999	12.99	34.41	3.85	0
233	2007	07	20 10	40	00	50.9041	-45.2295	3.52	-999	-999	-999.00	-999	5	-999	13.61	34.39	4.62	0
233	2007	07	20 12	06	00	50.7288	-45.5469	4.15	-999	-999	-999.00	-999	5	-999	12.76	34.47	5.35	0
233	2007	07	20 12	46	00	50.6418	-45.6809	3.46	-999	-999	-999.00	-999	5	-999	11.32	34.42	5.5	0
233	2007	07	20 13	26	00	50.5623	-45.8086	3.51	-999	-999	-999.00	-999	5	-999	11.83	34.45	6.41	0
233	2007	07	20 14	26	00	50.4487	-46.0098	3.4	-999	-999	-999.00	-999	5	-999	11.38	34.47	6	0
233	2007	07	20 14	46	00	50.4111	-46.0802	3.33	-999	-999	-999.00	-999	5	-999	11.34	34.44	6.65	0
233	2007	07	20 15	06	00	50.3714	-46.1513	3.21	-999	-999	-999.00	-999	5	-999	11.2	34.44	6.72	0
233	2007	07	20 19	38	00	49.909	-46.976	4.5	-999	-999	-999.00	-999	5	-999	11.86	34.59	9.46	0
233	2007	07	20 19	58	00	49.8723	-47.0364	4.41	-999	-999	-999.00	-999	5	-999	11.97	34.54	9.11	0
233	2007	07	20 20	58	00	49.7701	-47.2148	4.45	-999	-999	-999.00	-999	5	-999	11.51	34.51	8.44	0
233	2007	07	20 21	38	00	49.7091	-47.3193	4.77	-999	-999	-999.00	-999	5	-999	11.73	34.78	9.21	0
233	2007	07	20 21	58	00	49.6794	-47.3695	4.52	-999	-999	-999.00	-999	5	-999	11.6	34.83	9.79	0
233	2007	07	20 23	18	00	49.5555	-47.5735	4.22	-999	-999	-999.00	-999	5	-999	11.31	34.52	10.31	0
233	2007	07	20 23	45	00	49.512	-47.6433	3.82	-999	-999	-999.00	-999	5	-999	11.22	34.37	10.35	0
233	2007	07	21 00	28	00	49.4478	-47.7498	3.71	-999	-999	-999.00	-999	5	-999	11.01	34.21	9.66	0
233	2007	07	21 00	45	00	49.4156	-47.8022	3.61	-999	-999	-999.00	-999	5	-999	11.02	34.21	9.4	0
233	2007	07	21 01	45	00	49.3248	-47.9635	4.12	-999	-999	-999.00	-999	5	-999	11.04	34.26	9.71	0
233	2007	07	21 03	28	00	49.1713	-48.23	3.14	-999	-999	-999.00	-999	5	-999	10.96	34.39	9.34	0
233	2007	07	21 03	51	00	49.1288	-48.3007	2.87	-999	-999	-999.00	-999	5	-999	10.95	34.8	10.05	0
233	2007	07	21 04	11	00	49.0964	-48.3544	2.67	-999	-999	-999.00	-999	5	-999	10.95	35.01	9.92	0
233	2007	07	21 04	31	00	49.0669	-48.4062	2.5	-999	-999	-999.00	-999	5	-999	10.95	34.95	9.62	0
233	2007	07	21 04	51	00	49.039	-48.46	2.57	-999	-999	-999.00	-999	5	-999	10.94	35.33	9.53	0
233	2007	07	21 05	51	00	48.9447	-48.6312	2.76	-999	-999	-999.00	-999	5	-999	10.95	35.3	9.51	0
