   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading	Chl
   2.5377029e+02	   4.8642000e+01	  -3.9133000e+01	   3.9222403e+00	   8.8327054e-02	   1.6875697e+01	   3.4646240e+01	   1.0193936e+02	   5.7376266e-02	   2.2925247e+02	   1.1862893e-01	
   2.5378436e+02	   4.8643000e+01	  -3.9134000e+01	   3.9518878e+00	   8.7504510e-02	   1.6910282e+01	   3.4644711e+01	   9.9281778e+01	   5.8393164e-02	   2.2916643e+02	   1.1944176e-01	
   2.5379843e+02	   4.8643000e+01	  -3.9134000e+01	   4.1265896e+00	   9.3100675e-02	   1.6878710e+01	   3.4642000e+01	   9.8148233e+01	   1.4814132e-01	   2.2471976e+02	   1.1587674e-01	
   2.5381251e+02	   4.8643000e+01	  -3.9133000e+01	   3.9552080e+00	   8.7941753e-02	   1.6877065e+01	   3.4642456e+01	   9.6838594e+01	   2.2365495e-01	   2.2420000e+02	   1.1597872e-01	
   2.5382658e+02	   4.8642000e+01	  -3.9133000e+01	   4.0638614e+00	   8.9188045e-02	   1.6872637e+01	   3.4634613e+01	   9.6148273e+01	   2.7482730e-01	   2.2675516e+02	   1.1533760e-01	
   2.5388188e+02	   4.8638735e+01	  -3.9120735e+01	   4.1181534e+00	   8.2488553e-02	   1.6845190e+01	   3.4578058e+01	   9.5383868e+01	   1.5812316e+00	   1.6711422e+02	   1.1392506e-01	
   2.5389596e+02	   4.8634000e+01	  -3.9111468e+01	   4.0851567e+00	   8.6959575e-02	   1.6817060e+01	   3.4522784e+01	   9.5659625e+01	   1.5519249e+00	   1.6660642e+02	   1.0920496e-01	
   2.5391003e+02	   4.8630000e+01	  -3.9102201e+01	   4.0286173e+00	   8.5782106e-02	   1.6817358e+01	   3.4531565e+01	   9.8998625e+01	   1.3700687e+00	   1.6615904e+02	   1.0892573e-01	
   2.5392411e+02	   4.8626000e+01	  -3.9093935e+01	   3.9565811e+00	   8.9886327e-02	   1.6853011e+01	   3.4476522e+01	   9.4904500e+01	   1.0206531e+00	   1.6678041e+02	   1.0481161e-01	
   2.5393818e+02	   4.8626000e+01	  -3.9084668e+01	   3.7925335e+00	   9.3832581e-02	   1.6880499e+01	   3.4367914e+01	   9.5795200e+01	   6.5640001e-01	   1.6716720e+02	   1.1574573e-01	
   2.5395225e+02	   4.8627000e+01	  -3.9084000e+01	   3.9275412e+00	   8.9875347e-02	   1.6871120e+01	   3.4479304e+01	   9.6761181e+01	   6.7809189e-01	   2.2935856e+02	   1.1835145e-01	
   2.5396633e+02	   4.8627000e+01	  -3.9084000e+01	   3.9207981e+00	   9.1717150e-02	   1.6888336e+01	   3.4068636e+01	   1.0315739e+02	   6.3056498e-01	   2.2918652e+02	   1.1747106e-01	
   2.5398040e+02	   4.8627000e+01	  -3.9083000e+01	   3.8221450e+00	   8.9593496e-02	   1.6916426e+01	   3.4501192e+01	   1.0080215e+02	   6.2748447e-01	   2.2935399e+02	   1.1850363e-01	
   2.5399448e+02	   4.8635399e+01	  -3.9114797e+01	   3.9106509e+00	   9.2388720e-02	   1.6876920e+01	   3.4431432e+01	   9.7600000e+01	   4.9938448e+00	   2.8883986e+02	   1.0807946e-01	
   2.5400855e+02	   4.8642000e+01	  -3.9132000e+01	   4.0202572e+00	   1.0045529e-01	   1.6918833e+01	   3.4585244e+01	   1.0050046e+02	   6.3637508e-01	   2.3953211e+02	   1.1045922e-01	
   2.5402262e+02	   4.8641000e+01	  -3.9132068e+01	   4.2469067e+00	   1.0307223e-01	   1.6918082e+01	   3.4184173e+01	   1.0118636e+02	  -5.0227594e-02	   2.1487499e+02	   1.1401205e-01	
   2.5403670e+02	   4.8640000e+01	  -3.9127000e+01	   4.4414691e+00	   1.0727593e-01	   1.6922941e+01	   3.4207649e+01	   1.0311758e+02	  -3.9773493e-02	   2.3291834e+02	   1.1321720e-01	
   2.5405077e+02	   4.8640000e+01	  -3.9122000e+01	   4.3572991e+00	   1.0485169e-01	   1.6924051e+01	   3.1603365e+01	   9.8965177e+01	   3.3863334e-01	   2.3965125e+02	   1.1222949e-01	
   2.5406485e+02	   4.8639000e+01	  -3.9123732e+01	   3.8999663e+00	   9.1154213e-02	   1.6921739e+01	   3.3757727e+01	   9.8214623e+01	   6.4146235e-01	   2.4018048e+02	   1.0863819e-01	
   2.5407892e+02	   4.8637000e+01	  -3.9124000e+01	   3.9207924e+00	   9.2546008e-02	   1.6923000e+01	   3.4031534e+01	   9.6403343e+01	   6.4004776e-01	   2.3949952e+02	   1.0808595e-01	
   2.5413468e+02	   4.8639000e+01	  -3.9135000e+01	   4.5700208e+00	   1.0958933e-01	   1.6935512e+01	   3.0107817e+01	   9.8364646e+01	   6.7900440e-02	   2.3089116e+02	   1.0861708e-01	
   2.5414876e+02	   4.8638000e+01	  -3.9134000e+01	   4.2870835e+00	   1.0386387e-01	   1.6916909e+01	   3.2281188e+01	   9.6230492e+01	   9.3901679e-02	   2.2908699e+02	   1.0857862e-01	
   2.5416283e+02	   4.8659495e+01	  -3.9135000e+01	   4.1950512e+00	   1.0079646e-01	   1.6860055e+01	   3.2868942e+01	   9.2899029e+01	   9.2969580e+00	   3.5203463e+02	   1.1288232e-01	
   2.5417691e+02	   4.8716197e+01	  -3.9141098e+01	   4.1828190e+00	   1.0220550e-01	   1.6837748e+01	   3.3584377e+01	   1.0408843e+02	   1.0480348e+01	   3.5578035e+02	   1.1819075e-01	
   2.5419098e+02	   4.8772095e+01	  -3.9148000e+01	   3.7920396e+00	   9.2408223e-02	   1.6811082e+01	   3.3287090e+01	   1.0300288e+02	   1.0188391e+01	   3.5522845e+02	   1.2349922e-01	
   2.5420505e+02	   4.8828263e+01	  -3.9154632e+01	   3.7586919e+00	   9.3692109e-02	   1.6828605e+01	   3.3127925e+01	   9.8310515e+01	   1.0307368e+01	   3.5684213e+02	   1.2880769e-01	
   2.5421913e+02	   4.8885695e+01	  -3.9161000e+01	   3.7155429e+00	   8.7849480e-02	   1.6832556e+01	   3.3263289e+01	   9.8244070e+01	   9.9705088e+00	   3.5732373e+02	   1.2843566e-01	
   2.5423320e+02	   4.8942330e+01	  -3.9170000e+01	   3.6365070e+00	   8.7157762e-02	   1.6866169e+01	   3.2802754e+01	   9.5701092e+01	   1.0076266e+01	   3.5903515e+02	   1.1749844e-01	
   2.5424728e+02	   4.8998295e+01	  -3.9175000e+01	   3.6138962e+00	   8.7124214e-02	   1.6830723e+01	   3.2821129e+01	   9.7994604e+01	   1.0047469e+01	   7.0000000e-01	   1.5572422e-01	
   2.5426135e+02	   4.9054095e+01	  -3.9180000e+01	   3.9446500e+00	   9.3689454e-02	   1.6783483e+01	   3.3026796e+01	   1.1281480e+02	   1.0052484e+01	   5.0644884e+00	   2.0659362e-01	
   2.5427543e+02	   4.9110894e+01	  -3.9183000e+01	   3.6154738e+00	   8.4749334e-02	   1.6794876e+01	   3.3267371e+01	   1.1590130e+02	   1.0208367e+01	   5.9365488e+00	   2.2274908e-01	
   2.5428950e+02	   4.9167463e+01	  -3.9185000e+01	   3.4138356e+00	   7.8745777e-02	   1.6794705e+01	   3.4223361e+01	   1.1044715e+02	   1.0155285e+01	   8.7029760e-01	   2.2148505e-01	
   2.5430357e+02	   4.9223996e+01	  -3.9187498e+01	   3.4146765e+00	   8.3242616e-02	   1.6699897e+01	   3.3866690e+01	   1.2155056e+02	   1.0294906e+01	   3.5870188e+02	   2.5514400e-01	
   2.5431765e+02	   4.9281294e+01	  -3.9192000e+01	   3.4322706e+00	   7.8524620e-02	   1.6732753e+01	   3.4171834e+01	   1.2600000e+02	   1.0410592e+01	   3.5765889e+02	   2.9088653e-01	
   2.5433172e+02	   4.9338094e+01	  -3.9196000e+01	   3.4537508e+00	   7.9856925e-02	   1.6718650e+01	   3.4423269e+01	   1.1800000e+02	   1.0480627e+01	   3.5632508e+02	   2.5354207e-01	
   2.5434580e+02	   4.9395894e+01	  -3.9199000e+01	   3.5566577e+00	   8.3683697e-02	   1.6696645e+01	   3.4606935e+01	   1.1840000e+02	   1.0318869e+01	   3.5694435e+02	   2.5504201e-01	
   2.5435987e+02	   4.9453694e+01	  -3.9202565e+01	   3.7721839e+00	   8.8542194e-02	   1.6685361e+01	   3.4713420e+01	   1.1436117e+02	   1.0224823e+01	   3.5703059e+02	   2.4411617e-01	
   2.5437394e+02	   4.9511494e+01	  -3.9206831e+01	   2.6690699e+00	   7.1878715e-02	   1.6419851e+01	   3.4643774e+01	   1.2145406e+02	   1.0159010e+01	   3.5741918e+02	   2.6575752e-01	
   2.5438802e+02	   4.9569294e+01	  -3.9209000e+01	   3.7914482e+00	   9.7489159e-02	   1.6473894e+01	   3.4903910e+01	   1.1779794e+02	   1.0262733e+01	   3.5806494e+02	   2.4476452e-01	
   2.5440209e+02	   4.9626729e+01	  -3.9213000e+01	   3.0680107e+00	   7.7460779e-02	   1.5864565e+01	   3.4298350e+01	   1.0840939e+02	   1.0088341e+01	   3.5353756e+02	   2.1620886e-01	
   2.5445739e+02	   4.9843994e+01	  -3.9237000e+01	   2.9789995e+00	   6.9716175e-02	   1.6317075e+01	   3.4001592e+01	   1.0400194e+02	   1.0089957e+01	   3.5190237e+02	   2.1150493e-01	
   2.5447147e+02	   4.9897794e+01	  -3.9245000e+01	   2.9907338e+00	   6.9966641e-02	   1.6419631e+01	   3.4077082e+01	   1.0504128e+02	   9.9738077e+00	   3.5169098e+02	   2.0159658e-01	
   2.5448554e+02	   4.9951594e+01	  -3.9252531e+01	   3.0171434e+00	   7.2143016e-02	   1.6458258e+01	   3.4042753e+01	   1.0441264e+02	   9.6546722e+00	   3.5111264e+02	   2.1450863e-01	
   2.5449962e+02	   5.0005393e+01	  -3.9259000e+01	   3.0254536e+00	   7.1973143e-02	   1.6327500e+01	   3.4070059e+01	   1.0635958e+02	   1.0181599e+01	   3.5285641e+02	   2.0955654e-01	
   2.5451369e+02	   5.0059193e+01	  -3.9265000e+01	   2.9047828e+00	   7.1761130e-02	   1.6053350e+01	   3.3951149e+01	   1.0597732e+02	   9.9897173e+00	   3.5104510e+02	   2.2267365e-01	
   2.5452776e+02	   5.0112993e+01	  -3.9270000e+01	   2.9295712e+00	   7.1008344e-02	   1.6339869e+01	   3.3907922e+01	   1.0063710e+02	   1.0227420e+01	   3.5053245e+02	   2.1337895e-01	
   2.5454184e+02	   5.0165793e+01	  -3.9274000e+01	   3.0081724e+00	   7.2460795e-02	   1.6193893e+01	   3.4259919e+01	   1.0559558e+02	   9.9122874e+00	   3.5038155e+02	   2.2722494e-01	
   2.5455591e+02	   5.0177136e+01	  -3.9275136e+01	   2.8827570e+00	   6.8065251e-02	   1.5820817e+01	   3.3954668e+01	   1.1340328e+02	   5.8271047e-01	   2.4113696e+02	   2.4752022e-01	
   2.5456999e+02	   5.0172000e+01	  -3.9266869e+01	   2.9040442e+00	   6.9204663e-02	   1.5806717e+01	   3.3998599e+01	   1.1653931e+02	  -2.7227339e-01	   2.4787514e+02	   2.4453176e-01	
   2.5458406e+02	   5.0168000e+01	  -3.9261000e+01	   2.9629744e+00	   7.1205402e-02	   1.5785664e+01	   3.3968496e+01	   1.1553519e+02	   5.6158732e-01	   2.5823862e+02	   2.4257965e-01	
   2.5459813e+02	   5.0162336e+01	  -3.9259000e+01	   3.1916739e+00	   8.3637233e-02	   1.5773535e+01	   3.3967788e+01	   1.1810613e+02	   6.1986368e-01	   2.5820136e+02	   2.4062754e-01	
   2.5461221e+02	   5.0159000e+01	  -3.9259000e+01	   3.3448135e+00	   8.3361648e-02	   1.5778724e+01	   3.3987331e+01	   1.1751388e+02	   7.4309737e-01	   2.7906553e+02	   2.4109002e-01	
   2.5462628e+02	   5.0156000e+01	  -3.9259000e+01	   3.0447944e+00	   7.2936010e-02	   1.5796540e+01	   3.3983306e+01	   1.1770359e+02	   7.4754563e-01	   2.8946167e+02	   2.4535837e-01	
   2.5464036e+02	   5.0154000e+01	  -3.9260000e+01	   3.0883220e+00	   7.3261829e-02	   1.5759404e+01	   3.3940179e+01	   1.1916071e+02	   6.2392888e-01	   2.6385357e+02	   2.5194448e-01	
   2.5465443e+02	   5.0149000e+01	  -3.9259000e+01	   3.0954161e+00	   7.3756086e-02	   1.5752235e+01	   3.3903296e+01	   1.1658071e+02	   6.3192950e-01	   2.7048293e+02	   2.4785377e-01	
   2.5466850e+02	   5.0144000e+01	  -3.9260000e+01	   3.0969573e+00	   7.3913789e-02	   1.5737103e+01	   3.3883115e+01	   1.2109161e+02	   6.8006988e-01	   2.9879837e+02	   2.4916899e-01	
   2.5468258e+02	   5.0142000e+01	  -3.9262000e+01	   3.0278126e+00	   7.0259448e-02	   1.5729696e+01	   3.3878126e+01	   1.1991704e+02	   8.2735803e-01	   2.9917926e+02	   2.5048421e-01	
   2.5469665e+02	   5.0139469e+01	  -3.9264000e+01	   3.1660381e+00	   7.8874053e-02	   1.5741843e+01	   3.3852767e+01	   1.2059265e+02	   8.2592654e-01	   2.9927780e+02	   2.5179943e-01	
   2.5471073e+02	   5.0138000e+01	  -3.9266000e+01	   3.2024665e+00	   7.8677111e-02	   1.5782674e+01	   3.3883541e+01	   1.1849393e+02	   5.7833992e-01	   2.9881781e+02	   2.5055327e-01	
   2.5476170e+02	   5.0199395e+01	  -3.9278000e+01	   3.3031983e+00	   7.5028615e-02	   1.5546012e+01	   3.3881468e+01	   1.1519368e+02	   9.7655452e+00	   3.5313697e+02	   2.3197734e-01	
   2.5477577e+02	   5.0248392e+01	  -3.9284000e+01	   3.3600567e+00	   7.9180233e-02	   1.5480805e+01	   3.3977902e+01	   1.1637133e+02	   9.8739598e+00	   3.5294266e+02	   2.3537001e-01	
   2.5478985e+02	   5.0295462e+01	  -3.9291000e+01	   3.3935019e+00	   8.4257513e-02	   1.5212885e+01	   3.3950330e+01	   1.2813859e+02	   9.8534648e+00	   3.5095403e+02	   2.8065058e-01	
   2.5480392e+02	   5.0342995e+01	  -3.9300000e+01	   3.3393097e+00	   8.5456800e-02	   1.5137893e+01	   3.3890504e+01	   1.2599842e+02	   1.0119869e+01	   3.5060499e+02	   2.5808893e-01	
   2.5481799e+02	   5.0390528e+01	  -3.9307264e+01	   3.7789064e+00	   9.4342427e-02	   1.5333181e+01	   3.3971343e+01	   1.2336234e+02	   1.0213937e+01	   3.5371344e+02	   2.5782440e-01	
   2.5483207e+02	   5.0439061e+01	  -3.9315531e+01	   3.6420908e+00	   8.8812788e-02	   1.5491774e+01	   3.4010493e+01	   1.1895855e+02	   9.9119380e+00	   3.5245307e+02	   2.4446189e-01	
   2.5484614e+02	   5.0488392e+01	  -3.9319000e+01	   3.7115108e+00	   9.0595637e-02	   1.5519004e+01	   3.4095988e+01	   1.1482569e+02	   1.0078379e+01	   3.5843648e+02	   2.4745840e-01	
   2.5486022e+02	   5.0537128e+01	  -3.9325064e+01	   3.6303157e+00	   9.0176052e-02	   1.5083260e+01	   3.3913464e+01	   1.2598081e+02	   1.0327441e+01	   3.5360640e+02	   2.6546498e-01	
   2.5487429e+02	   5.0586661e+01	  -3.9331331e+01	   3.3095426e+00	   8.0594482e-02	   1.5044497e+01	   3.3793090e+01	   1.2599517e+02	   1.0237015e+01	   3.5300322e+02	   2.6584821e-01	
   2.5488837e+02	   5.0637195e+01	  -3.9337000e+01	   3.4665866e+00	   8.4723830e-02	   1.4905530e+01	   3.3903262e+01	   1.3496639e+02	   1.0458319e+01	   3.5441814e+02	   2.9445162e-01	
   2.5490244e+02	   5.0687592e+01	  -3.9342000e+01	   3.5363782e+00	   8.6319357e-02	   1.4737228e+01	   3.3897491e+01	   1.4127170e+02	   1.0412776e+01	   3.5299528e+02	   3.2189733e-01	
   2.5491651e+02	   5.0740392e+01	  -3.9346131e+01	   3.5568534e+00	   9.0133871e-02	   1.4728826e+01	   3.3852447e+01	   1.3356145e+02	   1.1859555e+01	   3.5046528e+02	   2.8457316e-01	
   2.5493059e+02	   5.0800192e+01	  -3.9354000e+01	   3.6290126e+00	   8.9093481e-02	   1.4837382e+01	   3.3776692e+01	   1.4298494e+02	   1.1719588e+01	   3.5145890e+02	   2.8347392e-01	
   2.5494466e+02	   5.0858992e+01	  -3.9361000e+01	   4.4712228e+00	   1.0987806e-01	   1.4422311e+01	   3.3823922e+01	   1.5598283e+02	   1.1364265e+01	   3.5206804e+02	   2.8237467e-01	
   2.5495874e+02	   5.0918792e+01	  -3.9367000e+01	   5.3576079e+00	   1.3455430e-01	   1.4074825e+01	   3.4021748e+01	   1.5205562e+02	   1.1886360e+01	   3.5288609e+02	   2.8127543e-01	
   2.5497281e+02	   5.0979591e+01	  -3.9376197e+01	   4.3124189e+00	   1.0540941e-01	   1.3883224e+01	   3.4114597e+01	   1.5713819e+02	   1.1766057e+01	   3.5106341e+02	   2.8017619e-01	
   2.5498688e+02	   5.1041391e+01	  -3.9386000e+01	   5.2080381e+00	   1.2651028e-01	   1.3798036e+01	   3.4158511e+01	   1.6128060e+02	   1.1817407e+01	   3.5127531e+02	   2.7907695e-01	
   2.5500096e+02	   5.1103191e+01	  -3.9396730e+01	   5.4324586e+00	   1.2820200e-01	   1.3854129e+01	   3.4170838e+01	   1.6076588e+02	   1.1756168e+01	   3.5099641e+02	   2.7797770e-01	
   2.5501503e+02	   5.1167988e+01	  -3.9408997e+01	   4.6059016e+00	   1.0527193e-01	   1.4353622e+01	   3.3954224e+01	   1.2201647e+02	   1.2010029e+01	   3.5080324e+02	   2.7687846e-01	
   2.5502911e+02	   5.1231791e+01	  -3.9420000e+01	   3.8476683e+00	   8.8937302e-02	   1.4786488e+01	   3.3833057e+01	   1.1032088e+02	   1.1957689e+01	   3.5367912e+02	   2.7577922e-01	
   2.5504318e+02	   5.1296591e+01	  -3.9429530e+01	   3.7178856e+00	   8.3824050e-02	   1.4783146e+01	   3.3832153e+01	   1.0735043e+02	   1.1793043e+01	   3.5389044e+02	   2.7467998e-01	
   2.5521563e+02	   5.1660000e+01	  -3.9493000e+01	   4.0668469e+00	   8.9332973e-02	   1.4135927e+01	   3.4023077e+01	   1.2400947e+02	   1.4540456e-02	   3.2960446e+02	   2.6121064e-01	
   2.5522971e+02	   5.1662130e+01	  -3.9495000e+01	   4.1179890e+00	   9.1698592e-02	   1.4143831e+01	   3.4016944e+01	   1.2435732e+02	   1.0000000e-02	   3.1794268e+02	   2.6011140e-01	
   2.5524378e+02	   5.1666000e+01	  -3.9498000e+01	   4.0434076e+00	   9.1688174e-02	   1.4144124e+01	   3.3755351e+01	   1.2333205e+02	   3.1206516e-01	   3.1850163e+02	   2.5901216e-01	
   2.5525786e+02	   5.1669663e+01	  -3.9502000e+01	   4.0539177e+00	   8.8425145e-02	   1.4133439e+01	   3.3952805e+01	   1.1764143e+02	   4.0624582e-01	   3.2469709e+02	   2.5791292e-01	
   2.5527193e+02	   5.1673000e+01	  -3.9505000e+01	   4.0001817e+00	   8.7530156e-02	   1.4134914e+01	   3.3992623e+01	   1.1214676e+02	  -3.0915164e-02	   3.2445108e+02	   2.5681367e-01	
   2.5528600e+02	   5.1675000e+01	  -3.9506000e+01	   4.0050406e+00	   8.8494613e-02	   1.4141043e+01	   3.3786797e+01	   1.1371124e+02	  -4.9361448e-01	   3.2910000e+02	   2.5571443e-01	
   2.5530008e+02	   5.1675000e+01	  -3.9506000e+01	   4.0408899e+00	   8.6406929e-02	   1.4113905e+01	   3.3425878e+01	   9.3412682e+01	  -6.6976701e-01	   3.2842200e+02	   2.5461519e-01	
   2.5532823e+02	   5.1679000e+01	  -3.9511000e+01	   2.8981202e+00	   8.1523427e-02	   1.4108693e+01	   3.3056541e+01	   9.7009884e+01	   9.9044538e-02	   3.1900165e+02	   2.8097831e-01	
   2.5534230e+02	   5.1684000e+01	  -3.9517263e+01	   2.8132826e+00	   7.9191099e-02	   1.4135242e+01	   2.5270060e+01	   1.1458238e+02	   6.2789746e-01	   3.1880513e+02	   2.7379470e-01	
   2.5535637e+02	   5.1687530e+01	  -3.9523000e+01	   2.9041657e+00	   8.2541617e-02	   1.4155170e+01	   2.6817511e+01	   9.3528154e+01	   1.8589808e-01	   3.1848204e+02	   2.8564171e-01	
   2.5537045e+02	   5.1691797e+01	  -3.9530000e+01	   2.8658925e+00	   8.1263687e-02	   1.4165034e+01	   1.2501902e+01	   1.0999650e+02	   8.9440720e-01	   3.1929830e+02	   2.8231408e-01	
   2.5538452e+02	   5.1697063e+01	  -3.9540063e+01	   2.9087518e+00	   8.1650566e-02	   1.4217722e+01	   1.1357415e+01	   8.2048139e+01	   1.1287341e+00	   3.1238228e+02	   2.5444530e-01	
   2.5539860e+02	   5.1695670e+01	  -3.9539000e+01	   2.9203773e+00	   8.3013932e-02	   1.4237574e+01	   8.8206858e+00	   8.7215625e+01	  -1.7736130e+00	   3.0799685e+02	   2.5115607e-01	
   2.5541267e+02	   5.1690000e+01	  -3.9532000e+01	   2.8761154e+00	   7.9630977e-02	   1.4184874e+01	   5.7129234e+00	   9.9534159e+01	  -1.4363128e+00	   3.0953687e+02	   2.6972029e-01	
   2.5542674e+02	   5.1688863e+01	  -3.9530000e+01	   2.9222282e+00	   8.1509034e-02	   1.4149537e+01	   3.3928146e+01	   1.2007689e+02	  -1.5717087e-01	   3.2426321e+02	   2.9014455e-01	
   2.5544082e+02	   5.1692000e+01	  -3.9531000e+01	   2.9631084e+00	   8.3490705e-02	   1.4124839e+01	   3.2759046e+01	   1.1563642e+02	   3.9736390e-02	   3.2418311e+02	   2.7373240e-01	
   2.5545489e+02	   5.1694000e+01	  -3.9533000e+01	   3.0629882e+00	   8.5130849e-02	   1.4112776e+01	   3.3944293e+01	   1.1941357e+02	  -3.7964260e-01	   3.1263071e+02	   2.8929421e-01	
   2.5546897e+02	   5.1695000e+01	  -3.9537000e+01	   3.0277747e+00	   7.9458725e-02	   1.4116700e+01	   2.4076486e+01	   1.2175607e+02	  -3.3914720e-01	   3.1831876e+02	   2.7943241e-01	
   2.5552427e+02	   5.1700000e+01	  -3.9547000e+01	   3.0957118e+00	   7.7869048e-02	   1.4045563e+01	   2.2349875e+01	   1.1705551e+02	  -2.4333066e-01	   3.1948147e+02	   2.8756355e-01	
   2.5553834e+02	   5.1699000e+01	  -3.9546000e+01	   2.9520704e+00	   7.2630379e-02	   1.4044106e+01	   1.8380134e+01	   1.0203082e+02	  -7.4498197e-01	   1.2805732e+01	   2.6367293e-01	
   2.5555242e+02	   5.1696000e+01	  -3.9543000e+01	   2.7286667e+00	   6.8014152e-02	   1.4008219e+01	   1.9728650e+01	   1.0514891e+02	  -1.1785150e+00	   8.0681197e+00	   3.0340148e-01	
   2.5556649e+02	   5.1696000e+01	  -3.9541000e+01	   2.8690433e+00	   7.3770422e-02	   1.4005958e+01	   1.9355722e+01	   1.1103253e+02	  -4.3807224e-01	   3.0792289e+02	   2.7663774e-01	
   2.5558056e+02	   5.1698000e+01	  -3.9542000e+01	   2.7288184e+00	   6.8447554e-02	   1.4040472e+01	   1.5446891e+01	   1.0778224e+02	  -6.3629252e-02	   3.0370888e+02	   2.8260021e-01	
   2.5559464e+02	   5.1699000e+01	  -3.9545000e+01	   2.7355069e+00	   7.6419643e-02	   1.4063185e+01	   1.0559467e+01	   1.1165560e+02	   2.6036069e-01	   3.0522960e+02	   2.9765557e-01	
   2.5560871e+02	   5.1702000e+01	  -3.9547000e+01	   2.6613040e+00	   7.0366117e-02	   1.4088986e+01	   2.1249394e+01	   1.1296594e+02	  -9.2103711e-01	   3.2000666e+02	   3.0704577e-01	
   2.5562279e+02	   5.1704000e+01	  -3.9547000e+01	   2.5952083e+00	   6.8560218e-02	   1.4131547e+01	   9.3178841e+00	   1.1413924e+02	   2.9511070e-01	   3.2433260e+02	   2.7628208e-01	
   2.5563686e+02	   5.1709430e+01	  -3.9549430e+01	   2.7042368e+00	   7.2830081e-02	   1.4140872e+01	   4.8444234e+00	   1.1388391e+02	   1.2951996e-02	   3.1987114e+02	   2.9362315e-01	
   2.5565093e+02	   5.1711000e+01	  -3.9548000e+01	   2.5938999e+00	   6.9233044e-02	   1.4181318e+01	   1.4239920e+00	   1.1450257e+02	  -1.0025709e-01	   3.1700381e+02	   3.0048081e-01	
   2.5566501e+02	   5.1714000e+01	  -3.9550000e+01	   2.5722227e+00	   6.8186890e-02	   1.4162237e+01	   1.0303549e+00	   1.1133712e+02	  -7.3318054e-02	   3.0869629e+02	   2.7966152e-01	
   2.5567908e+02	   5.1717000e+01	  -3.9554000e+01	   2.7276789e+00	   7.8990855e-02	   1.4194036e+01	   1.0232918e+00	   1.0789479e+02	  -1.1669634e-02	   3.0426226e+02	   2.3112833e-01	
   2.5569316e+02	   5.1720000e+01	  -3.9560000e+01	   2.6801164e+00	   7.3096207e-02	   1.4264983e+01	   1.4208948e+00	   1.1523093e+02	   8.3573936e-01	   2.8795195e+02	   2.3285589e-01	
   2.5570723e+02	   5.1721000e+01	  -3.9563000e+01	   2.8431745e+00	   7.6721020e-02	   1.4348995e+01	   1.6983996e+00	   8.8170614e+01	   2.8339455e-01	   2.8882700e+02	   2.2587248e-01	
   2.5572131e+02	   5.1720971e+01	  -3.9565000e+01	   2.8331299e+00	   7.7631292e-02	   1.4478094e+01	   2.1436376e+00	   8.1782507e+01	   7.4125342e-02	   2.8852063e+02	   2.1471644e-01	
   2.5573538e+02	   5.1721000e+01	  -3.9570000e+01	   2.7817923e+00	   7.4114627e-02	   1.4571311e+01	   2.1601407e+00	   8.7206539e+01	   3.7703846e-01	   2.9741846e+02	   2.4496890e-01	
   2.5574945e+02	   5.1722000e+01	  -3.9572000e+01	   2.8000442e+00	   7.9168686e-02	   1.4601256e+01	   1.4461934e+00	   8.1475237e+01	   7.6125395e-01	   2.9933119e+02	   2.5303251e-01	
   2.5576353e+02	   5.1723000e+01	  -3.9576829e+01	   2.6892171e+00	   7.7228881e-02	   1.4615617e+01	   1.5288193e+00	   7.8765465e+01	   4.6924537e-01	   2.9948056e+02	   2.2343397e-01	
   2.5577760e+02	   5.1723000e+01	  -3.9579000e+01	   2.7749857e+00	   7.7816440e-02	   1.4614729e+01	   1.1164964e+00	   8.3713398e+01	  -5.6610658e-01	   3.0824974e+02	   2.1325895e-01	
   2.5579168e+02	   5.1721000e+01	  -3.9578363e+01	   2.8502115e+00	   8.0018325e-02	   1.4590956e+01	   3.3863403e+01	   1.0498244e+02	   4.9912204e-01	   3.1770878e+02	   2.0953484e-01	
   2.5580575e+02	   5.1724000e+01	  -3.9584000e+01	   3.0260305e+00	   8.5493445e-02	   1.4603022e+01	   3.3808338e+01	   1.0545171e+02	   6.1112142e-01	   3.1899564e+02	   2.0473673e-01	
   2.5586105e+02	   5.1720263e+01	  -3.9588000e+01	   3.7839067e+00	   1.0500078e-01	   1.4535361e+01	   3.3613209e+01	   1.0308500e+02	   7.5349963e-01	   3.0708875e+02	   1.9625746e-01	
   2.5587512e+02	   5.1723000e+01	  -3.9595529e+01	   3.1334454e+00	   8.4010432e-02	   1.4573153e+01	   3.3635075e+01	   1.0325876e+02	   6.8649768e-01	   3.0855292e+02	   1.9938684e-01	
   2.5588920e+02	   5.1727000e+01	  -3.9606000e+01	   2.9435517e+00	   7.8524221e-02	   1.4590829e+01	   3.3612275e+01	   1.0274495e+02	   1.3104127e+00	   3.0781216e+02	   1.9712311e-01	
   2.5590327e+02	   5.1732063e+01	  -3.9619000e+01	   2.8521242e+00	   7.7078492e-02	   1.4518931e+01	   3.3712036e+01	   1.0163754e+02	   1.4000097e+00	   3.0989404e+02	   1.9945493e-01	
   2.5591735e+02	   5.1738000e+01	  -3.9630329e+01	   2.9088406e+00	   8.0385309e-02	   1.4504097e+01	   3.3609373e+01	   1.0152909e+02	   1.1670913e+00	   3.1494183e+02	   1.9900954e-01	
