   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading	Chl
   8.5215208e+01	   3.7156526e+01	  -4.6042211e+01	   2.7779274e+00	   2.5052549e-01	   1.9667568e+01	   3.6642726e+01	   3.3864655e+02	   1.1531048e+01	   4.7652857e+01	   7.6924911e-01	
   8.5229537e+01	   3.7200793e+01	  -4.5986311e+01	   2.7687983e+00	   2.0170509e-01	   1.9651442e+01	   3.6634845e+01	   3.4597945e+02	   1.1950998e+01	   4.4355369e+01	   7.4611925e-01	
   8.5243889e+01	   3.7243126e+01	  -4.5930311e+01	   2.5581117e+00	   2.2001980e-01	   1.9577121e+01	   3.6625099e+01	   3.0915824e+02	   1.1531352e+01	   4.3236932e+01	   6.8725377e-01	
   8.5258287e+01	   3.7286889e+01	  -4.5875111e+01	   1.9236182e+00	   1.8640987e-01	   1.9453392e+01	   3.6618444e+01	   2.9115636e+02	   1.1551470e+01	   4.3615169e+01	   6.2696544e-01	
   8.5272639e+01	   3.7330926e+01	  -4.5822074e+01	   1.8522305e+00	   1.4490999e-01	   1.9422126e+01	   3.6619893e+01	   2.7818315e+02	   1.1641864e+01	   4.5322338e+01	   5.5352941e-01	
   8.5290370e+01	   3.7384993e+01	  -4.5754007e+01	   1.8714711e+00	   1.5163774e-01	   1.9422398e+01	   3.6616358e+01	   2.6891418e+02	   1.1339633e+01	   4.3583864e+01	   5.4042208e-01	
   8.5334097e+01	   3.7517926e+01	  -4.5588611e+01	   2.5440930e+00	   2.5617936e-01	   1.9633987e+01	   3.6631722e+01	   3.2326328e+02	   1.1420000e+01	   3.9770344e+01	   7.6277606e-01	
   8.5348426e+01	   3.7561192e+01	  -4.5533808e+01	   2.1531109e+00	   1.6339229e-01	   1.9594425e+01	   3.6618823e+01	   2.8156150e+02	   1.1250962e+01	   4.0817141e+01	   5.5305207e-01	
   8.5362778e+01	   3.7605526e+01	  -4.5481711e+01	   2.0675200e+00	   1.6908894e-01	   1.9611132e+01	   3.6628387e+01	   3.2739726e+02	   1.1754532e+01	   3.8214355e+01	   6.6779170e-01	
   8.5377153e+01	   3.7640537e+01	  -4.5441537e+01	   2.1524348e+00	   2.9481997e-01	   1.9615321e+01	   3.6623685e+01	   2.5886438e+02	   4.0444109e+00	   1.4981965e+02	   5.6744959e-01	
   8.5391528e+01	   3.7654326e+01	  -4.5430837e+01	   1.9010911e+00	   1.4507013e-01	   1.9624214e+01	   3.6626137e+01	   2.9122072e+02	   7.5788560e+00	   3.7881427e+01	   6.3764310e-01	
   8.5405903e+01	   3.7683726e+01	  -4.5397137e+01	   1.8435725e+00	   1.5735162e-01	   1.9661821e+01	   3.6620985e+01	   3.1949167e+02	   9.7488976e+00	   3.8569048e+01	   6.8096071e-01	
   8.5420231e+01	   3.7722992e+01	  -4.5356008e+01	   2.2982829e+00	   2.1010604e-01	   1.9770579e+01	   3.6645452e+01	   3.1250046e+02	   1.0245501e+01	   4.1003082e+01	   7.3231135e-01	
   8.5434583e+01	   3.7760326e+01	  -4.5306674e+01	   2.4621942e+00	   1.6917189e-01	   1.9985297e+01	   3.6660865e+01	   3.1943727e+02	   1.0436978e+01	   4.2897667e+01	   8.9426757e-01	
   8.5448958e+01	   3.7796863e+01	  -4.5257412e+01	   2.7147228e+00	   2.0578574e-01	   2.0228035e+01	   3.6677318e+01	   2.8714711e+02	   1.0422745e+01	   4.1490209e+01	   8.8426140e-01	
   8.5463287e+01	   3.7832992e+01	  -4.5207512e+01	   2.9845010e+00	   2.6057268e-01	   2.0321889e+01	   3.6683305e+01	   2.8149577e+02	   1.0319531e+01	   4.4692175e+01	   8.2632476e-01	
   8.5477639e+01	   3.7868325e+01	  -4.5157512e+01	   3.0246685e+00	   1.9782399e-01	   2.0247715e+01	   3.6668291e+01	   2.8341320e+02	   1.0490684e+01	   4.6274770e+01	   9.3564687e-01	
   8.5492037e+01	   3.7897000e+01	  -4.5116000e+01	   2.9478404e+00	   1.8877977e-01	   2.0300961e+01	   3.6672352e+01	   3.5481483e+02	   2.4324755e+00	   1.6346528e+01	   1.3388541e+00	
   8.5506389e+01	   3.7932125e+01	  -4.5075312e+01	   2.9473341e+00	   2.4055360e-01	   2.0311219e+01	   3.6670394e+01	   2.8973267e+02	   1.1474373e+01	   3.9462389e+01	   1.2827804e+00	
   8.5520764e+01	   3.7972525e+01	  -4.5024212e+01	   3.2265644e+00	   2.4497239e-01	   2.0283415e+01	   3.6662217e+01	   2.7872348e+02	   1.1567373e+01	   4.0879731e+01	   1.1352958e+00	
   8.5535093e+01	   3.8013792e+01	  -4.4974208e+01	   3.1469351e+00	   2.4995117e-01	   2.0225181e+01	   3.6659179e+01	   2.5620402e+02	   1.1390472e+01	   3.8510402e+01	   1.1010063e+00	
   8.5549444e+01	   3.8055125e+01	  -4.4924875e+01	   3.2091588e+00	   2.5067769e-01	   2.0158737e+01	   3.6653519e+01	   2.8740723e+02	   1.1248713e+01	   3.8669312e+01	   1.1299272e+00	
   8.5563843e+01	   3.8096000e+01	  -4.4879296e+01	   3.2348597e+00	   2.8162164e-01	   1.9919765e+01	   3.6634607e+01	   2.8215941e+02	   3.7398789e+00	   3.2894664e+02	   1.1937751e+00	
   8.5581528e+01	   3.8120525e+01	  -4.4851475e+01	   3.5441129e+00	   2.9175260e-01	   1.9790537e+01	   3.6623880e+01	   2.5295178e+02	   1.0413021e+01	   3.9071224e+01	   1.1454713e+00	
   8.5625231e+01	   3.8242392e+01	  -4.4710608e+01	   3.2847786e+00	   3.0856582e-01	   1.9230609e+01	   3.6536600e+01	   1.9541291e+02	   1.0597879e+01	   3.9025363e+01	   6.2182725e-01	
   8.5639595e+01	   3.8283758e+01	  -4.4662862e+01	   2.4931135e+00	   2.0606967e-01	   1.9279958e+01	   3.6525552e+01	   2.1638332e+02	   1.0327209e+01	   3.9637917e+01	   6.1784471e-01	
   8.5653970e+01	   3.8326158e+01	  -4.4614842e+01	   2.1863573e+00	   2.0205906e-01	   1.9318499e+01	   3.6525347e+01	   1.7853802e+02	   9.4996541e+00	   3.5334559e+01	   6.1385895e-01	
   8.5668322e+01	   3.8369237e+01	  -4.4567508e+01	   2.6238504e+00	   1.8819575e-01	   1.9388692e+01	   3.6521176e+01	   1.8079819e+02	   1.0736277e+01	   3.9477951e+01	   6.0987962e-01	
   8.5682697e+01	   3.8413337e+01	  -4.4518108e+01	   3.0581289e+00	   2.1013021e-01	   1.9444712e+01	   3.6520643e+01	   2.2265423e+02	   1.0485542e+01	   4.2645768e+01	   7.7642425e-01	
   8.5697025e+01	   3.8458158e+01	  -4.4466842e+01	   3.2569740e+00	   2.3055490e-01	   1.9500934e+01	   3.6526492e+01	   2.3793955e+02	   1.0603673e+01	   4.4852544e+01	   7.2608968e-01	
   8.5711377e+01	   3.8502237e+01	  -4.4416763e+01	   3.4043200e+00	   2.6398718e-01	   1.9461932e+01	   3.6488157e+01	   2.7810857e+02	   1.0551514e+01	   4.1188287e+01	   1.0383696e+00	
   8.5725775e+01	   3.8540437e+01	  -4.4376042e+01	   3.4881036e+00	   2.7428797e-01	   1.9407621e+01	   3.6492211e+01	   3.2915783e+02	   1.1697064e+01	   4.4541281e+01	   1.1843734e+00	
   8.5740127e+01	   3.8586291e+01	  -4.4319563e+01	   3.5885141e+00	   2.6493012e-01	   1.9549892e+01	   3.6503739e+01	   2.9010312e+02	   1.1633976e+01	   4.7408647e+01	   9.0976801e-01	
   8.5754502e+01	   3.8629691e+01	  -4.4262463e+01	   2.5667659e+00	   2.1877789e-01	   1.9482634e+01	   3.6522515e+01	   2.5256734e+02	   1.1460187e+01	   4.7268511e+01	   7.4847414e-01	
   8.5768831e+01	   3.8672958e+01	  -4.4203563e+01	   1.8889813e+00	   1.4350156e-01	   1.9409914e+01	   3.6502823e+01	   2.5593935e+02	   1.1771681e+01	   4.5463841e+01	   6.5178947e-01	
   8.5783183e+01	   3.8717437e+01	  -4.4144563e+01	   2.0303363e+00	   1.4239432e-01	   1.9463293e+01	   3.6503357e+01	   3.3581989e+02	   1.1735052e+01	   4.5712630e+01	   8.8661041e-01	
   8.5797581e+01	   3.8762758e+01	  -4.4083363e+01	   1.7813592e+00	   1.2369947e-01	   1.9357545e+01	   3.6505151e+01	   3.2977069e+02	   1.1409685e+01	   4.4490555e+01	             NaN	
   8.5850463e+01	   3.8929058e+01	  -4.3870913e+01	   3.8657175e+00	   4.1289759e-01	   1.8775772e+01	   3.6443943e+01	   5.8434519e+02	   1.1252596e+01	   4.5305769e+01	             NaN	
   8.5864792e+01	   3.8973987e+01	  -4.3817013e+01	   2.3022344e+00	   1.8807159e-01	   1.8772234e+01	   3.6442369e+01	   7.9971477e+02	   1.0904727e+01	   4.4702697e+01	             NaN	
   8.5879144e+01	   3.9016658e+01	  -4.3765014e+01	   3.1214472e+00	   3.3617231e-01	   1.8774356e+01	   3.6455258e+01	   7.4247584e+02	   1.1101354e+01	   4.3902709e+01	             NaN	
   8.5893519e+01	   3.9060058e+01	  -4.3711942e+01	   2.5639465e+00	   2.2256987e-01	   1.8719819e+01	   3.6438709e+01	   7.5393766e+02	   1.1113168e+01	   4.4131682e+01	             NaN	
   8.5907847e+01	   3.9104324e+01	  -4.3660014e+01	   2.7348679e+00	   2.5871199e-01	   1.8681295e+01	   3.6435534e+01	   8.6119033e+02	   1.1070000e+01	   4.3837903e+01	             NaN	
   8.5922199e+01	   3.9148658e+01	  -4.3609342e+01	   3.1114391e+00	   3.3574589e-01	   1.8612592e+01	   3.6434530e+01	   7.8880574e+02	   1.1077948e+01	   4.3960262e+01	             NaN	
   8.5936597e+01	   3.9191124e+01	  -4.3555876e+01	   3.3388242e+00	   3.3320653e-01	   1.8584140e+01	   3.6440425e+01	   6.2189302e+02	   1.1134965e+01	   4.7199302e+01	             NaN	
   8.5950949e+01	   3.9233457e+01	  -4.3500814e+01	   3.2316952e+00	   3.0502264e-01	   1.8534733e+01	   3.6466827e+01	   6.5690440e+02	   1.0998990e+01	   4.6634063e+01	             NaN	
   8.5965324e+01	   3.9275857e+01	  -4.3445714e+01	   2.6912106e+00	   3.5948886e-01	   1.8781915e+01	   3.6531543e+01	   2.7110105e+02	   1.1052844e+01	   4.7686061e+01	             NaN	
   8.5979653e+01	   3.9323186e+01	  -4.3400000e+01	   2.6988083e+00	   3.0222699e-01	   1.8800135e+01	   3.6535529e+01	   3.4141748e+02	   1.0827520e+01	   3.5921240e+02	             NaN	
   8.5994005e+01	   3.9359000e+01	  -4.3391457e+01	   3.5097001e+00	   3.6194380e-01	   1.8870818e+01	   3.6541981e+01	   4.7825530e+02	   3.6933198e+00	   2.6113815e+02	             NaN	
   8.6008403e+01	   3.9356000e+01	  -4.3406000e+01	   3.3026520e+00	   1.1163037e+00	   1.8907730e+01	   3.6538606e+01	   3.8598198e+02	   1.2392394e+00	   2.6960761e+02	   8.8911414e-01	
   8.6022755e+01	   3.9383386e+01	  -4.3410871e+01	   4.0386994e+00	   3.1844554e-01	   1.8878830e+01	   3.6545487e+01	   2.9917910e+02	   1.1172572e+01	   1.4122509e+01	   5.4613406e-01	
   8.6037130e+01	   3.9399000e+01	  -4.3404000e+01	   3.3101805e+00	   2.3710292e-01	   1.8889063e+01	   3.6510517e+01	   2.8033726e+02	   1.3102850e+00	   4.9868566e+01	   4.6697564e-01	
   8.6051470e+01	   3.9399000e+01	  -4.3403479e+01	   2.8764673e+00	   2.7520617e-01	   1.8882135e+01	   3.6377332e+01	   2.7162999e+02	   7.2157199e-01	   1.0300000e+01	   4.7434593e-01	
   8.6065868e+01	   3.9399000e+01	  -4.3406000e+01	   3.2881175e+00	   2.4631648e-01	   1.8884370e+01	   3.6339983e+01	   2.7432713e+02	   1.8762494e-01	   1.8751687e+01	   4.7793182e-01	
   8.6080197e+01	   3.9400000e+01	  -4.3408000e+01	   3.5773333e+00	   3.0212072e-01	   1.8877977e+01	   3.6225938e+01	   2.7273994e+02	   3.1284827e-01	   1.4872756e+01	   4.6636167e-01	
   8.6097882e+01	   3.9400000e+01	  -4.3409000e+01	   4.1160217e+00	   3.3332517e-01	   1.8872338e+01	   3.6072249e+01	   2.6010000e+02	   2.3494731e-01	   3.1200000e+01	   4.3446148e-01	
   8.6141586e+01	   3.9401000e+01	  -4.3412000e+01	   3.7429954e+00	   1.8016127e-01	   1.8891057e+01	   3.5958470e+01	   2.7056273e+02	   1.8041077e-02	   2.9960774e+01	   4.3432936e-01	
   8.6187998e+01	   3.9405000e+01	  -4.3417000e+01	   3.8896307e+00	   1.7153473e-01	   1.8875249e+01	   3.6043121e+01	   2.7828809e+02	   1.8548514e-01	   3.9266789e+01	   4.4476703e-01	
   8.6202326e+01	   3.9406712e+01	  -4.3420000e+01	   3.8601022e+00	   1.7782537e-01	   1.8860961e+01	   3.6008742e+01	   2.7139378e+02	   3.5883151e-01	   3.8542337e+01	   4.6149293e-01	
   8.6216632e+01	   3.9408000e+01	  -4.3422000e+01	   4.0712642e+00	   1.8863081e-01	   1.8842943e+01	   3.6030741e+01	   2.6286502e+02	   2.1363244e-01	   4.1431166e+01	   4.7511717e-01	
   8.6230961e+01	   3.9410000e+01	  -4.3425945e+01	   3.6718094e+00	   1.7652867e-01	   1.8838355e+01	   3.5948632e+01	   2.6544206e+02	  -5.1834958e-01	   4.6311003e+01	   4.5669866e-01	
   8.6245324e+01	   3.9407372e+01	  -4.3432628e+01	   3.6710896e+00	   2.2098418e-01	   1.8814669e+01	   3.6032939e+01	   2.7080000e+02	  -9.3973780e-01	   4.8716761e+01	   4.6198538e-01	
   8.6259653e+01	   3.9407000e+01	  -4.3437000e+01	   3.3272826e+00	   2.7839162e-01	   1.8801395e+01	   3.5617559e+01	   2.5889915e+02	   1.8738397e-01	   4.8581435e+01	   4.6040159e-01	
   8.6273981e+01	   3.9409000e+01	  -4.3439000e+01	   3.5935385e+00	   1.8115258e-01	   1.8807979e+01	   3.6280770e+01	   2.6252171e+02	   3.5213547e-01	   5.2836611e+01	   4.5413079e-01	
   8.6288380e+01	   3.9409000e+01	  -4.3443000e+01	   3.4627022e+00	   1.9632452e-01	   1.8799558e+01	   3.6166101e+01	   2.6828071e+02	   1.7694032e-01	   5.3910124e+01	   4.6252453e-01	
   8.6302685e+01	   3.9411000e+01	  -4.3445000e+01	   3.2600219e+00	   2.0652067e-01	   1.8794160e+01	   3.5721702e+01	   2.5778411e+02	   2.1912822e-01	   5.3559744e+01	   4.5224114e-01	
   8.6317014e+01	   3.9413000e+01	  -4.3447000e+01	   3.2844460e+00	   1.7809528e-01	   1.8810754e+01	   3.6065668e+01	   2.6555618e+02	   5.7753664e-01	   5.1147670e+01	   4.4422758e-01	
   8.6331366e+01	   3.9415000e+01	  -4.3449000e+01	   3.2384594e+00	   1.8646900e-01	   1.8828323e+01	   3.5834131e+01	   2.8616404e+02	   3.3887337e-01	   4.9754935e+01	   4.5584429e-01	
   8.6345718e+01	   3.9416805e+01	  -4.3451000e+01	   3.1594515e+00	   1.5513594e-01	   1.8836430e+01	   3.6046328e+01	   2.6334668e+02	   1.5363691e-01	   8.9014294e+01	   4.5788444e-01	
   8.6360046e+01	   3.9413000e+01	  -4.3451000e+01	   3.0852573e+00	   2.3366625e-01	   1.8832031e+01	   3.5944849e+01	   2.6219208e+02	   3.3468395e-01	   6.9145325e+01	   4.6480357e-01	
   8.6374398e+01	   3.9405000e+01	  -4.3444505e+01	   3.1919644e+00	   1.6678138e-01	   1.8833896e+01	   3.5823125e+01	   2.6037489e+02	   1.7848431e+00	   1.1140837e+02	   4.5464608e-01	
   8.6388796e+01	   3.9406000e+01	  -4.3445000e+01	   3.7643287e+00	   2.8170577e-01	   1.8833560e+01	   3.6097553e+01	   2.4362439e+02	   7.5508975e-01	   5.8429778e+01	   4.1137553e-01	
   8.6403148e+01	   3.9408000e+01	  -4.3446895e+01	   3.2464324e+00	   1.5323691e-01	   1.8841137e+01	   3.6217358e+01	   2.6104210e+02	   5.7000000e-01	   5.7400002e+01	   4.5404621e-01	
   8.6417523e+01	   3.9410000e+01	  -4.3448000e+01	   2.9707135e+00	   1.5631926e-01	   1.8837800e+01	   3.6160073e+01	   2.4206292e+02	   4.7405297e-01	   6.4586357e+01	   4.0735971e-01	
   8.6435231e+01	   3.9413000e+01	  -4.3450000e+01	   4.0319626e+00	   1.7160172e+00	   1.8832353e+01	   3.6206571e+01	   2.4629649e+02	   3.4189362e-01	   6.2679894e+01	   3.9207939e-01	
   8.6478947e+01	   3.9414000e+01	  -4.3459000e+01	   2.6927095e+00	   1.3834834e-01	   1.8801009e+01	   3.6284088e+01	   2.2145248e+02	  -6.6133853e-01	   1.0395354e+02	   4.3040243e-01	
   8.6493299e+01	   3.9409000e+01	  -4.3464000e+01	   3.3546065e+00	   5.2295451e-01	   1.8812389e+01	   3.6534685e+01	   2.4013033e+02	  -1.0703620e-02	   1.1004437e+02	   4.4298399e-01	
   8.6507697e+01	   3.9405000e+01	  -4.3469000e+01	   2.9266939e+00	   1.9457391e-01	   1.8814522e+01	   3.6553500e+01	   2.3604559e+02	   4.8670025e-01	   8.9977582e+01	   4.5560615e-01	
   8.6522049e+01	   3.9404000e+01	  -4.3471000e+01	   2.8801650e+00	   1.6282931e-01	   1.8813333e+01	   3.6551689e+01	   2.4782271e+02	   4.7221494e-01	   9.9455514e+01	   4.6818771e-01	
   8.6536424e+01	   3.9400000e+01	  -4.3472000e+01	   2.9095824e+00	   1.5840636e-01	   1.8803994e+01	   3.6551611e+01	   2.2678047e+02	   3.2377603e-01	   1.0355104e+02	   4.8078956e-01	
   8.6550752e+01	   3.9399000e+01	  -4.3478000e+01	   2.9130146e+00	   2.2096181e-01	   1.8790700e+01	   3.6547545e+01	   2.5107869e+02	   2.7000000e-01	   7.1855138e+01	   4.9335083e-01	
   8.6565104e+01	   3.9400000e+01	  -4.3482111e+01	   3.0091092e+00	   1.5331474e-01	   1.8796400e+01	   3.6548233e+01	   2.1528818e+02	  -1.8108997e-01	   7.1577711e+01	   5.0593240e-01	
   8.6579502e+01	   3.9401000e+01	  -4.3488000e+01	   2.9132743e+00	   1.4291858e-01	   1.8789024e+01	   3.6549253e+01	   2.2890668e+02	  -1.7984447e+00	   7.5946658e+01	   5.1855455e-01	
   8.6593924e+01	   3.9402611e+01	  -4.3501000e+01	   2.9928620e+00	   1.5157030e-01	   1.8762467e+01	   3.6545983e+01	   2.1347222e+02	  -9.7055716e-01	   5.7577777e+01	   5.3119699e-01	
   8.6608229e+01	   3.9403000e+01	  -4.3516000e+01	   3.1314870e+00	   1.5290109e-01	   1.8737093e+01	   3.6539417e+01	   2.3753453e+02	  -9.9733371e-01	   5.8251127e+01	   5.4373797e-01	
   8.6622558e+01	   3.9404000e+01	  -4.3532000e+01	   2.9311135e+00	   1.4679300e-01	   1.8666516e+01	   3.6526071e+01	   2.5313124e+02	  -1.9156859e-01	   5.8940025e+01	   5.5629924e-01	
   8.6676007e+01	   3.9414000e+01	  -4.3536000e+01	   2.9673252e+00	   3.4843458e-01	   1.8691214e+01	   3.6540968e+01	   2.8123810e+02	   4.1237209e-01	   8.4496913e+01	   6.0315542e-01	
   8.6690359e+01	   3.9416000e+01	  -4.3536000e+01	   3.2145830e+00	   2.8452514e-01	   1.8717969e+01	   3.6543300e+01	   2.8537784e+02	   4.7075178e-01	   8.4095528e+01	   6.1573698e-01	
   8.6704734e+01	   3.9419000e+01	  -4.3537000e+01	   3.4274273e+00	   2.4752293e-01	   1.8745007e+01	   3.6546611e+01	   3.3030542e+02	   5.0420994e-01	   8.4253287e+01	   6.2833883e-01	
   8.6719086e+01	   3.9422156e+01	  -4.3538000e+01	   3.1294446e+00	   1.9332803e-01	   1.8757809e+01	   3.6543516e+01	   3.0817375e+02	   9.8467192e-01	   1.0151470e+02	   6.4092041e-01	
   8.6733437e+01	   3.9418000e+01	  -4.3485467e+01	   3.5259758e+00	   2.7446476e-01	   1.8760405e+01	   3.6544521e+01	   3.0773319e+02	   1.0129651e+01	   9.2704367e+01	   6.1802560e-01	
   8.6747836e+01	   3.9413000e+01	  -4.3415023e+01	   3.1210943e+00	   1.7171631e-01	   1.8629341e+01	   3.6497279e+01	   3.2052083e+02	   1.0350461e+01	   9.3994021e+01	   8.7822842e-01	
   8.6762187e+01	   3.9408089e+01	  -4.3347356e+01	   2.8135244e+00	   1.8548304e-01	   1.8412567e+01	   3.6456693e+01	   3.2847042e+02	   1.1504456e+01	   9.4721767e+01	   6.5365347e-01	
   8.6776539e+01	   3.9401000e+01	  -4.3263690e+01	   2.2714844e+00	   1.5012433e-01	   1.8429199e+01	   3.6501262e+01	   3.5126131e+02	   1.1911976e+01	   9.3312779e+01	   7.5779968e-01	
   8.6885729e+01	   3.9368000e+01	  -4.2609757e+01	   4.3392147e+00	   2.1258446e-01	   1.8301115e+01	   3.6471479e+01	   2.6776789e+02	   1.1823003e+01	   9.1910705e+01	   6.2591720e-01	
   8.6900081e+01	   3.9363000e+01	  -4.2523613e+01	   4.2444839e+00	   2.7469430e-01	   1.8372318e+01	   3.6491520e+01	   3.8456794e+02	   1.1909791e+01	   9.3572823e+01	   9.5432541e-01	
   8.6914479e+01	   3.9357000e+01	  -4.2436947e+01	   5.0020932e+00	   3.4168029e-01	   1.8360452e+01	   3.6502537e+01	   2.7931094e+02	   1.1933147e+01	   9.4773599e+01	   6.0928223e-01	
   8.6928808e+01	   3.9351000e+01	  -4.2347624e+01	   4.5654802e+00	   2.6620066e-01	   1.8353070e+01	   3.6516069e+01	   2.8958663e+02	   1.1916879e+01	   9.3131207e+01	   5.9588576e-01	
   8.6997674e+01	   3.9311000e+01	  -4.1907958e+01	   8.4439452e+00	   4.3944880e-01	   1.7570605e+01	   3.6304778e+01	   4.7669974e+02	   1.2100527e+01	   9.4872618e+01	   1.1903261e+00	
   8.7012025e+01	   3.9305000e+01	  -4.1818291e+01	   6.3988482e+00	   1.7937398e+00	   1.7628433e+01	   3.6224850e+01	   4.0815178e+02	   1.2176141e+01	   9.3319667e+01	   8.4334633e-01	
   8.7026331e+01	   3.9298000e+01	  -4.1728614e+01	   6.0488190e+00	   3.7678179e-01	   1.7541537e+01	   3.6252300e+01	   4.7345644e+02	   1.2235055e+01	   9.3028813e+01	   1.1736143e+00	
   8.7040660e+01	   3.9290000e+01	  -4.1640358e+01	   5.6934706e+00	   3.7256192e-01	   1.7534386e+01	   3.6257263e+01	   4.6741070e+02	   1.2340611e+01	   9.3655240e+01	   1.0949423e+00	
   8.7055058e+01	   3.9284000e+01	  -4.1551425e+01	   5.2160974e+00	   3.0535205e-01	   1.7496354e+01	   3.6265245e+01	   4.3999121e+02	   1.2252876e+01	   9.0769938e+01	   1.0208834e+00	
   8.7069363e+01	   3.9280000e+01	  -4.1461781e+01	   5.4143430e+00	   3.4123017e-01	   1.7613141e+01	   3.6278796e+01	   4.2612010e+02	   1.2293436e+01	   9.0914389e+01	   9.1423162e-01	
   8.7083692e+01	   3.9277000e+01	  -4.1369615e+01	   5.4693278e+00	   3.2267609e-01	   1.7649749e+01	   3.6284930e+01	   3.7921209e+02	   1.2304917e+01	   8.9024583e+01	   8.4984400e-01	
   8.7098090e+01	   3.9276000e+01	  -4.1276558e+01	   5.9094442e+00	   3.5105034e-01	   1.7484134e+01	   3.6236683e+01	   5.4507282e+02	   1.2137272e+01	   8.9859766e+01	   1.3418475e+00	
   8.7112396e+01	   3.9275000e+01	  -4.1208000e+01	   5.2119531e+00	   3.8124651e-01	   1.7506968e+01	   3.6246774e+01	   4.0935893e+02	  -1.0315589e+00	   7.8198986e+01	   9.8296169e-01	
   8.7126725e+01	   3.9275000e+01	  -4.1210000e+01	   4.5099081e+00	   2.4975471e-01	   1.7517331e+01	   3.6238447e+01	   3.9257435e+02	  -3.8466939e-01	   9.0099201e+01	   9.4334730e-01	
   8.7141076e+01	   3.9275000e+01	  -4.1210000e+01	   4.3784990e+00	   2.5656228e-01	   1.7490386e+01	   3.6235781e+01	   3.8590271e+02	  -5.5434069e-01	   7.9040699e+01	   9.3087610e-01	
   8.7155428e+01	   3.9275000e+01	  -4.1211000e+01	   4.4923700e+00	   2.5199122e-01	   1.7481899e+01	   3.6231082e+01	   4.0519207e+02	  -7.9017397e-01	   9.2142456e+01	   9.6296361e-01	
   8.7169780e+01	   3.9275000e+01	  -4.1214000e+01	   4.8946581e+00	   3.1275268e-01	   1.7468619e+01	   3.6226644e+01	   4.0783161e+02	  -1.3384704e+00	   9.3440720e+01	   9.9180258e-01	
   8.7184132e+01	   3.9275000e+01	  -4.1215000e+01	   4.8780123e+00	   2.6885674e-01	   1.7469808e+01	   3.6225394e+01	   3.9716542e+02	  -3.8366323e-01	   9.2748972e+01	   1.0032581e+00	
   8.7198530e+01	   3.9276000e+01	  -4.1215000e+01	   4.8655790e+00	   2.7525395e-01	   1.7478614e+01	   3.6226700e+01	   4.1693728e+02	  -7.4357957e-02	   9.5732062e+01	   1.0099671e+00	
   8.7212882e+01	   3.9276000e+01	  -4.1215000e+01	   4.7075325e+00	   2.9029247e-01	   1.7496009e+01	   3.6227363e+01	   4.1643795e+02	  -1.0077277e-01	   1.0067057e+02	   1.0356392e+00	
   8.7227303e+01	   3.9277000e+01	  -4.1213000e+01	   4.5159278e+00	   2.7883498e-01	   1.7506038e+01	   3.6228672e+01	   4.0713424e+02	   4.4554296e-01	   8.9958494e+01	   1.0298538e+00	
   8.7245035e+01	   3.9277000e+01	  -4.1211000e+01	   4.4002188e+00	   3.0870380e-01	   1.7525015e+01	   3.6236705e+01	   3.8111067e+02	  -1.7623963e-01	   1.0950509e+02	   9.8183843e-01	
   8.7288785e+01	   3.9278000e+01	  -4.1211000e+01	   4.1624328e+00	   2.0032250e-01	   1.7584421e+01	   3.6228703e+01	   3.5934785e+02	  -4.6227853e-02	   1.1000582e+02	   8.9488805e-01	
   8.7303113e+01	   3.9278000e+01	  -4.1212000e+01	   4.2307330e+00	   2.2119074e-01	   1.7571890e+01	   3.6235334e+01	   3.8886911e+02	  -2.8903974e-01	   1.1885303e+02	   9.7883875e-01	
   8.7317442e+01	   3.9277477e+01	  -4.1212000e+01	   4.4019715e+00	   2.4938921e-01	   1.7562949e+01	   3.6232966e+01	   3.8197680e+02	  -3.0907002e-01	   1.1053843e+02	   9.9517162e-01	
   8.7331840e+01	   3.9277000e+01	  -4.1212000e+01	   4.4121962e+00	   2.5807328e-01	   1.7555747e+01	   3.6234906e+01	   3.8025399e+02	  -3.1428813e-01	   1.1420000e+02	   1.0063610e+00	
   8.7346146e+01	   3.9277000e+01	  -4.1212000e+01	   4.3980628e+00	   3.1624235e-01	   1.7553519e+01	   3.6201078e+01	   3.7708146e+02	  -2.5379910e-01	   1.1437598e+02	   9.1463803e-01	
   8.7360475e+01	   3.9277000e+01	  -4.1212000e+01	   4.1424563e+00	   2.5083417e-01	   1.7567788e+01	   3.6231276e+01	   3.5533399e+02	  -2.3546834e-01	   1.1423399e+02	   8.9212050e-01	
   8.7374826e+01	   3.9277000e+01	  -4.1212000e+01	   4.2688287e+00	   2.5865615e-01	   1.7559917e+01	   3.5881625e+01	   3.7315600e+02	  -1.1899984e-01	   1.5942200e+02	   8.9482054e-01	
   8.7389178e+01	   3.9276000e+01	  -4.1214000e+01	   4.7370117e+00	   2.7817969e-01	   1.7527043e+01	   3.6231947e+01	   3.7743604e+02	  -1.3446702e-01	   1.4907766e+02	   8.6090460e-01	
   8.7403530e+01	   3.9276000e+01	  -4.1215000e+01	   4.6012980e+00	   2.9402899e-01	   1.7550098e+01	   3.4273319e+01	   3.5383710e+02	  -1.2793852e-01	   1.4264330e+02	   8.2951914e-01	
